source,market,date,split
vtmarkets,currency,2022-07-14,train
vtmarkets,currency,2022-07-15,train
vtmarkets,currency,2022-07-18,train
vtmarkets,currency,2022-07-19,train
vtmarkets,currency,2022-07-20,train
vtmarkets,currency,2022-07-21,train
vtmarkets,currency,2022-07-25,train
vtmarkets,currency,2022-07-26,train
vtmarkets,currency,2022-07-27,train
vtmarkets,currency,2022-07-28,train
vtmarkets,currency,2022-07-29,train
vtmarkets,currency,2022-08-01,train
vtmarkets,currency,2022-08-02,train
vtmarkets,currency,2022-08-03,train
vtmarkets,currency,2022-08-04,train
vtmarkets,currency,2022-08-05,train
vtmarkets,currency,2022-08-08,train
vtmarkets,currency,2022-08-09,train
vtmarkets,currency,2022-08-10,train
vtmarkets,currency,2022-08-11,train
vtmarkets,currency,2022-08-12,train
vtmarkets,currency,2022-08-15,train
vtmarkets,currency,2022-08-16,train
vtmarkets,currency,2022-08-17,train
vtmarkets,currency,2022-08-18,train
vtmarkets,currency,2022-08-19,train
vtmarkets,currency,2022-08-22,train
vtmarkets,currency,2022-08-23,train
vtmarkets,currency,2022-08-24,train
vtmarkets,currency,2022-08-25,train
vtmarkets,currency,2022-08-26,train
vtmarkets,currency,2022-08-29,train
vtmarkets,currency,2022-08-30,train
vtmarkets,currency,2022-08-31,train
vtmarkets,currency,2022-09-01,train
vtmarkets,currency,2022-09-05,train
vtmarkets,currency,2022-09-06,train
vtmarkets,currency,2022-09-07,train
vtmarkets,currency,2022-09-08,train
vtmarkets,currency,2022-09-09,train
vtmarkets,currency,2022-09-12,train
vtmarkets,currency,2022-09-13,train
vtmarkets,currency,2022-09-14,train
vtmarkets,currency,2022-09-15,train
vtmarkets,currency,2022-09-16,train
vtmarkets,currency,2022-09-19,train
vtmarkets,currency,2022-09-20,train
vtmarkets,currency,2022-09-21,train
vtmarkets,currency,2022-09-22,train
vtmarkets,currency,2022-09-23,train
vtmarkets,currency,2022-09-26,train
vtmarkets,currency,2022-09-27,train
vtmarkets,currency,2022-09-28,train
vtmarkets,currency,2022-09-29,train
vtmarkets,currency,2022-09-30,train
vtmarkets,currency,2022-10-03,train
vtmarkets,currency,2022-10-04,train
vtmarkets,currency,2022-10-05,train
vtmarkets,currency,2022-10-06,train
vtmarkets,currency,2022-10-07,train
vtmarkets,currency,2022-10-10,train
vtmarkets,currency,2022-10-11,train
vtmarkets,currency,2022-10-12,train
vtmarkets,currency,2022-10-13,train
vtmarkets,currency,2022-10-14,train
vtmarkets,currency,2022-10-17,train
vtmarkets,currency,2022-10-18,train
vtmarkets,currency,2022-10-19,train
vtmarkets,currency,2022-10-20,train
vtmarkets,currency,2022-10-21,train
vtmarkets,currency,2022-10-24,train
vtmarkets,currency,2022-10-26,train
vtmarkets,currency,2022-10-27,train
vtmarkets,currency,2022-10-28,train
vtmarkets,currency,2022-10-31,train
vtmarkets,currency,2022-11-01,train
vtmarkets,currency,2022-11-02,train
vtmarkets,currency,2022-11-03,train
vtmarkets,currency,2022-11-04,train
vtmarkets,currency,2022-11-07,train
vtmarkets,currency,2022-11-08,train
vtmarkets,currency,2022-11-10,train
vtmarkets,currency,2022-11-11,train
vtmarkets,currency,2022-11-14,train
vtmarkets,currency,2022-11-15,train
vtmarkets,currency,2022-11-16,train
vtmarkets,currency,2022-11-17,train
vtmarkets,currency,2022-11-18,train
vtmarkets,currency,2022-11-21,train
vtmarkets,currency,2022-11-22,train
vtmarkets,currency,2022-11-23,train
vtmarkets,currency,2022-11-24,train
vtmarkets,currency,2022-11-25,train
vtmarkets,currency,2022-11-28,train
vtmarkets,currency,2022-11-29,train
vtmarkets,currency,2022-11-30,train
vtmarkets,currency,2022-12-01,train
vtmarkets,currency,2022-12-02,train
vtmarkets,currency,2022-12-05,train
vtmarkets,currency,2022-12-06,train
vtmarkets,currency,2022-12-07,train
vtmarkets,currency,2022-12-08,train
vtmarkets,currency,2022-12-09,train
vtmarkets,currency,2022-12-12,train
vtmarkets,currency,2022-12-13,train
vtmarkets,currency,2022-12-14,train
vtmarkets,currency,2022-12-15,train
vtmarkets,currency,2022-12-16,train
vtmarkets,currency,2022-12-19,train
vtmarkets,currency,2022-12-20,train
vtmarkets,currency,2022-12-21,train
vtmarkets,currency,2022-12-22,train
vtmarkets,currency,2022-12-23,validate
vtmarkets,currency,2022-12-27,validate
vtmarkets,currency,2022-12-29,validate
vtmarkets,currency,2022-12-30,validate
vtmarkets,currency,2023-01-04,validate
vtmarkets,currency,2023-01-05,validate
vtmarkets,currency,2023-01-06,validate
vtmarkets,currency,2023-01-09,validate
vtmarkets,currency,2023-01-10,validate
vtmarkets,currency,2023-01-11,validate
vtmarkets,currency,2023-01-12,validate
vtmarkets,currency,2023-01-13,validate
vtmarkets,currency,2023-01-16,validate
vtmarkets,currency,2023-01-17,validate
vtmarkets,currency,2023-01-18,validate
vtmarkets,currency,2023-01-19,validate
vtmarkets,currency,2023-01-20,validate
vtmarkets,currency,2023-01-23,validate
vtmarkets,currency,2023-01-24,validate
vtmarkets,currency,2023-01-25,validate
vtmarkets,currency,2023-01-26,validate
vtmarkets,currency,2023-01-27,validate
vtmarkets,currency,2023-01-30,validate
vtmarkets,currency,2023-01-31,validate
vtmarkets,currency,2023-02-01,validate
vtmarkets,currency,2023-02-02,validate
vtmarkets,currency,2023-02-03,validate
vtmarkets,currency,2023-02-06,validate
vtmarkets,currency,2023-02-07,validate
vtmarkets,currency,2023-02-08,validate
vtmarkets,currency,2023-02-09,test
vtmarkets,currency,2023-02-10,test
vtmarkets,currency,2023-02-13,test
vtmarkets,currency,2023-02-14,test
vtmarkets,currency,2023-02-15,test
vtmarkets,currency,2023-02-16,test
vtmarkets,currency,2023-02-17,test
vtmarkets,currency,2023-02-20,test
vtmarkets,currency,2023-02-21,test
vtmarkets,currency,2023-02-22,test
vtmarkets,currency,2023-02-23,test
vtmarkets,currency,2023-02-24,test
vtmarkets,currency,2023-02-27,test
vtmarkets,currency,2023-02-28,test
vtmarkets,currency,2023-03-01,test
vtmarkets,currency,2023-03-02,test
vtmarkets,currency,2023-03-03,test
vtmarkets,currency,2023-03-06,test
vtmarkets,currency,2023-03-07,test
vtmarkets,currency,2023-03-08,test
vtmarkets,currency,2023-03-09,test
vtmarkets,currency,2023-03-10,test
vtmarkets,currency,2023-03-13,test
vtmarkets,currency,2023-03-14,test
vtmarkets,currency,2023-03-15,test
vtmarkets,currency,2023-03-16,test
vtmarkets,currency,2023-03-20,test
vtmarkets,currency,2023-03-21,test
vtmarkets,currency,2023-03-22,test
vtmarkets,currency,2023-03-23,test
vtmarkets,equity market,2020-07-08,train
vtmarkets,equity market,2020-07-09,train
vtmarkets,equity market,2020-07-10,train
vtmarkets,equity market,2020-07-14,train
vtmarkets,equity market,2020-07-15,train
vtmarkets,equity market,2020-07-16,train
vtmarkets,equity market,2020-07-21,train
vtmarkets,equity market,2020-07-22,train
vtmarkets,equity market,2020-07-27,train
vtmarkets,equity market,2020-07-31,train
vtmarkets,equity market,2020-08-03,train
vtmarkets,equity market,2020-08-04,train
vtmarkets,equity market,2020-08-06,train
vtmarkets,equity market,2020-08-11,train
vtmarkets,equity market,2020-08-12,train
vtmarkets,equity market,2020-08-13,train
vtmarkets,equity market,2020-08-14,train
vtmarkets,equity market,2020-08-19,train
vtmarkets,equity market,2020-08-20,train
vtmarkets,equity market,2020-08-21,train
vtmarkets,equity market,2020-08-25,train
vtmarkets,equity market,2020-09-02,train
vtmarkets,equity market,2020-09-03,train
vtmarkets,equity market,2020-09-04,train
vtmarkets,equity market,2020-09-08,train
vtmarkets,equity market,2020-09-10,train
vtmarkets,equity market,2020-09-14,train
vtmarkets,equity market,2020-09-15,train
vtmarkets,equity market,2020-09-22,train
vtmarkets,equity market,2020-09-23,train
vtmarkets,equity market,2020-09-24,train
vtmarkets,equity market,2020-09-25,train
vtmarkets,equity market,2020-09-28,train
vtmarkets,equity market,2020-09-29,train
vtmarkets,equity market,2020-09-30,train
vtmarkets,equity market,2020-10-02,train
vtmarkets,equity market,2020-10-06,train
vtmarkets,equity market,2021-10-11,train
vtmarkets,equity market,2021-10-15,train
vtmarkets,equity market,2021-10-18,train
vtmarkets,equity market,2021-10-19,train
vtmarkets,equity market,2021-10-20,train
vtmarkets,equity market,2021-10-21,train
vtmarkets,equity market,2021-10-22,train
vtmarkets,equity market,2021-10-25,train
vtmarkets,equity market,2021-10-26,train
vtmarkets,equity market,2021-10-27,train
vtmarkets,equity market,2021-10-28,train
vtmarkets,equity market,2021-10-29,train
vtmarkets,equity market,2021-11-01,train
vtmarkets,equity market,2021-11-02,train
vtmarkets,equity market,2021-11-03,train
vtmarkets,equity market,2021-11-04,train
vtmarkets,equity market,2021-11-05,train
vtmarkets,equity market,2021-11-08,train
vtmarkets,equity market,2021-11-09,train
vtmarkets,equity market,2021-11-10,train
vtmarkets,equity market,2021-11-11,train
vtmarkets,equity market,2021-11-12,train
vtmarkets,equity market,2021-11-15,train
vtmarkets,equity market,2021-11-16,train
vtmarkets,equity market,2021-11-17,train
vtmarkets,equity market,2021-11-18,train
vtmarkets,equity market,2021-11-19,train
vtmarkets,equity market,2021-11-22,train
vtmarkets,equity market,2021-11-23,train
vtmarkets,equity market,2021-11-24,train
vtmarkets,equity market,2021-11-25,train
vtmarkets,equity market,2021-11-26,train
vtmarkets,equity market,2021-11-29,train
vtmarkets,equity market,2021-12-01,train
vtmarkets,equity market,2021-12-02,train
vtmarkets,equity market,2021-12-03,train
vtmarkets,equity market,2021-12-05,train
vtmarkets,equity market,2021-12-07,train
vtmarkets,equity market,2021-12-08,train
vtmarkets,equity market,2021-12-09,train
vtmarkets,equity market,2021-12-10,train
vtmarkets,equity market,2021-12-13,train
vtmarkets,equity market,2021-12-14,train
vtmarkets,equity market,2021-12-15,train
vtmarkets,equity market,2021-12-16,train
vtmarkets,equity market,2021-12-17,train
vtmarkets,equity market,2021-12-19,train
vtmarkets,equity market,2021-12-21,train
vtmarkets,equity market,2021-12-22,train
vtmarkets,equity market,2021-12-23,train
vtmarkets,equity market,2021-12-24,train
vtmarkets,equity market,2022-01-03,train
vtmarkets,equity market,2022-01-04,train
vtmarkets,equity market,2022-01-06,train
vtmarkets,equity market,2022-01-07,train
vtmarkets,equity market,2022-01-11,train
vtmarkets,equity market,2022-01-12,train
vtmarkets,equity market,2022-01-13,train
vtmarkets,equity market,2022-01-14,train
vtmarkets,equity market,2022-01-16,train
vtmarkets,equity market,2022-01-18,train
vtmarkets,equity market,2022-01-19,train
vtmarkets,equity market,2022-01-20,train
vtmarkets,equity market,2022-01-21,train
vtmarkets,equity market,2022-01-24,train
vtmarkets,equity market,2022-01-25,train
vtmarkets,equity market,2022-01-26,train
vtmarkets,equity market,2022-01-28,train
vtmarkets,equity market,2022-01-31,train
vtmarkets,equity market,2022-02-01,train
vtmarkets,equity market,2022-02-03,train
vtmarkets,equity market,2022-02-04,train
vtmarkets,equity market,2022-02-07,train
vtmarkets,equity market,2022-02-08,train
vtmarkets,equity market,2022-02-09,train
vtmarkets,equity market,2022-02-10,train
vtmarkets,equity market,2022-02-11,train
vtmarkets,equity market,2022-02-14,train
vtmarkets,equity market,2022-02-15,train
vtmarkets,equity market,2022-02-16,train
vtmarkets,equity market,2022-02-17,train
vtmarkets,equity market,2022-02-18,train
vtmarkets,equity market,2022-02-21,train
vtmarkets,equity market,2022-02-22,train
vtmarkets,equity market,2022-02-23,train
vtmarkets,equity market,2022-02-24,train
vtmarkets,equity market,2022-02-25,train
vtmarkets,equity market,2022-02-28,train
vtmarkets,equity market,2022-03-01,train
vtmarkets,equity market,2022-03-02,train
vtmarkets,equity market,2022-03-03,train
vtmarkets,equity market,2022-03-04,train
vtmarkets,equity market,2022-03-07,train
vtmarkets,equity market,2022-03-08,train
vtmarkets,equity market,2022-03-09,train
vtmarkets,equity market,2022-03-11,train
vtmarkets,equity market,2022-03-14,train
vtmarkets,equity market,2022-03-22,train
vtmarkets,equity market,2022-03-24,train
vtmarkets,equity market,2022-03-25,train
vtmarkets,equity market,2022-03-28,train
vtmarkets,equity market,2022-03-29,train
vtmarkets,equity market,2022-03-30,train
vtmarkets,equity market,2022-03-31,train
vtmarkets,equity market,2022-04-01,train
vtmarkets,equity market,2022-04-04,train
vtmarkets,equity market,2022-04-05,train
vtmarkets,equity market,2022-04-06,train
vtmarkets,equity market,2022-04-07,train
vtmarkets,equity market,2022-04-08,train
vtmarkets,equity market,2022-04-11,train
vtmarkets,equity market,2022-04-12,train
vtmarkets,equity market,2022-04-13,train
vtmarkets,equity market,2022-04-14,train
vtmarkets,equity market,2022-04-15,train
vtmarkets,equity market,2022-04-18,train
vtmarkets,equity market,2022-04-19,train
vtmarkets,equity market,2022-04-20,train
vtmarkets,equity market,2022-04-21,train
vtmarkets,equity market,2022-04-22,train
vtmarkets,equity market,2022-04-25,train
vtmarkets,equity market,2022-04-26,train
vtmarkets,equity market,2022-04-27,train
vtmarkets,equity market,2022-04-28,train
vtmarkets,equity market,2022-04-29,train
vtmarkets,equity market,2022-05-02,train
vtmarkets,equity market,2022-05-03,train
vtmarkets,equity market,2022-05-04,train
vtmarkets,equity market,2022-05-05,train
vtmarkets,equity market,2022-05-06,train
vtmarkets,equity market,2022-05-09,train
vtmarkets,equity market,2022-05-10,train
vtmarkets,equity market,2022-05-11,train
vtmarkets,equity market,2022-05-12,train
vtmarkets,equity market,2022-05-13,train
vtmarkets,equity market,2022-05-16,train
vtmarkets,equity market,2022-05-17,train
vtmarkets,equity market,2022-05-18,train
vtmarkets,equity market,2022-05-19,train
vtmarkets,equity market,2022-05-20,train
vtmarkets,equity market,2022-05-23,train
vtmarkets,equity market,2022-05-24,train
vtmarkets,equity market,2022-05-25,train
vtmarkets,equity market,2022-05-26,train
vtmarkets,equity market,2022-05-27,train
vtmarkets,equity market,2022-05-30,train
vtmarkets,equity market,2022-05-31,train
vtmarkets,equity market,2022-06-01,train
vtmarkets,equity market,2022-06-02,train
vtmarkets,equity market,2022-06-03,train
vtmarkets,equity market,2022-06-06,train
vtmarkets,equity market,2022-06-07,train
vtmarkets,equity market,2022-06-08,train
vtmarkets,equity market,2022-06-09,train
vtmarkets,equity market,2022-06-10,train
vtmarkets,equity market,2022-06-13,train
vtmarkets,equity market,2022-06-14,train
vtmarkets,equity market,2022-06-15,train
vtmarkets,equity market,2022-06-16,train
vtmarkets,equity market,2022-06-17,train
vtmarkets,equity market,2022-06-20,train
vtmarkets,equity market,2022-06-21,train
vtmarkets,equity market,2022-06-22,train
vtmarkets,equity market,2022-06-23,train
vtmarkets,equity market,2022-06-24,train
vtmarkets,equity market,2022-06-27,train
vtmarkets,equity market,2022-06-28,train
vtmarkets,equity market,2022-06-29,train
vtmarkets,equity market,2022-06-30,train
vtmarkets,equity market,2022-07-01,train
vtmarkets,equity market,2022-07-04,train
vtmarkets,equity market,2022-07-05,train
vtmarkets,equity market,2022-07-06,train
vtmarkets,equity market,2022-07-07,train
vtmarkets,equity market,2022-07-08,train
vtmarkets,equity market,2022-07-11,train
vtmarkets,equity market,2022-07-12,train
vtmarkets,equity market,2022-07-13,train
vtmarkets,equity market,2022-07-14,train
vtmarkets,equity market,2022-07-15,train
vtmarkets,equity market,2022-07-18,train
vtmarkets,equity market,2022-07-19,train
vtmarkets,equity market,2022-07-20,train
vtmarkets,equity market,2022-07-21,train
vtmarkets,equity market,2022-07-25,train
vtmarkets,equity market,2022-07-25,train
vtmarkets,equity market,2022-07-26,train
vtmarkets,equity market,2022-07-27,train
vtmarkets,equity market,2022-07-28,train
vtmarkets,equity market,2022-07-29,train
vtmarkets,equity market,2022-08-02,train
vtmarkets,equity market,2022-08-03,train
vtmarkets,equity market,2022-08-04,train
vtmarkets,equity market,2022-08-05,train
vtmarkets,equity market,2022-08-08,train
vtmarkets,equity market,2022-08-09,train
vtmarkets,equity market,2022-08-10,train
vtmarkets,equity market,2022-08-11,train
vtmarkets,equity market,2022-08-12,train
vtmarkets,equity market,2022-08-15,train
vtmarkets,equity market,2022-08-16,train
vtmarkets,equity market,2022-08-17,train
vtmarkets,equity market,2022-08-18,train
vtmarkets,equity market,2022-08-22,train
vtmarkets,equity market,2022-08-22,train
vtmarkets,equity market,2022-08-23,train
vtmarkets,equity market,2022-08-24,train
vtmarkets,equity market,2022-08-25,train
vtmarkets,equity market,2022-08-26,train
vtmarkets,equity market,2022-08-29,train
vtmarkets,equity market,2022-08-30,train
vtmarkets,equity market,2022-08-31,train
vtmarkets,equity market,2022-09-01,train
vtmarkets,equity market,2022-09-05,train
vtmarkets,equity market,2022-09-06,train
vtmarkets,equity market,2022-09-07,train
vtmarkets,equity market,2022-09-08,train
vtmarkets,equity market,2022-09-09,train
vtmarkets,equity market,2022-09-12,train
vtmarkets,equity market,2022-09-13,train
vtmarkets,equity market,2022-09-14,train
vtmarkets,equity market,2022-09-15,train
vtmarkets,equity market,2022-09-16,train
vtmarkets,equity market,2022-09-19,train
vtmarkets,equity market,2022-09-20,train
vtmarkets,equity market,2022-09-21,train
vtmarkets,equity market,2022-09-22,train
vtmarkets,equity market,2022-09-23,train
vtmarkets,equity market,2022-09-26,train
vtmarkets,equity market,2022-09-27,train
vtmarkets,equity market,2022-09-28,train
vtmarkets,equity market,2022-09-29,train
vtmarkets,equity market,2022-09-30,train
vtmarkets,equity market,2022-10-03,train
vtmarkets,equity market,2022-10-04,train
vtmarkets,equity market,2022-10-05,train
vtmarkets,equity market,2022-10-06,train
vtmarkets,equity market,2022-10-07,train
vtmarkets,equity market,2022-10-10,train
vtmarkets,equity market,2022-10-11,train
vtmarkets,equity market,2022-10-12,train
vtmarkets,equity market,2022-10-13,train
vtmarkets,equity market,2022-10-14,train
vtmarkets,equity market,2022-10-17,train
vtmarkets,equity market,2022-10-18,train
vtmarkets,equity market,2022-10-19,train
vtmarkets,equity market,2022-10-20,train
vtmarkets,equity market,2022-10-21,train
vtmarkets,equity market,2022-10-24,train
vtmarkets,equity market,2022-10-25,train
vtmarkets,equity market,2022-10-26,train
vtmarkets,equity market,2022-10-27,train
vtmarkets,equity market,2022-10-28,train
vtmarkets,equity market,2022-10-31,train
vtmarkets,equity market,2022-11-01,train
vtmarkets,equity market,2022-11-02,train
vtmarkets,equity market,2022-11-03,train
vtmarkets,equity market,2022-11-04,train
vtmarkets,equity market,2022-11-07,train
vtmarkets,equity market,2022-11-08,train
vtmarkets,equity market,2022-11-09,train
vtmarkets,equity market,2022-11-10,train
vtmarkets,equity market,2022-11-11,train
vtmarkets,equity market,2022-11-14,train
vtmarkets,equity market,2022-11-15,train
vtmarkets,equity market,2022-11-16,train
vtmarkets,equity market,2022-11-17,train
vtmarkets,equity market,2022-11-18,train
vtmarkets,equity market,2022-11-22,train
vtmarkets,equity market,2022-11-23,train
vtmarkets,equity market,2022-11-24,train
vtmarkets,equity market,2022-11-25,train
vtmarkets,equity market,2022-11-28,train
vtmarkets,equity market,2022-11-29,train
vtmarkets,equity market,2022-11-30,train
vtmarkets,equity market,2022-12-01,train
vtmarkets,equity market,2022-12-02,train
vtmarkets,equity market,2022-12-06,train
